Date,eq_bh,eq_sys,dd_bh,dd_sys
2008-06-05,1.00564617314931,0.8370960162966282,-0.01049382716049374,-0.1759688772803265
2008-06-06,0.991844416562108,0.838171802341668,-0.024074074074074026,-0.174909881459964
2008-06-09,0.9711417816813049,0.8340031314171387,-0.04444444444444451,-0.17901349026386915
2008-06-10,0.951693851944793,0.8319860325826889,-0.06358024691358033,-0.18099910742704917
2008-06-11,0.9215809284818067,0.8334652383946187,-0.09320987654321,-0.17954298817405046
2008-06-12,0.9253450439146801,0.8294310407257194,-0.08950617283950624,-0.18351422250041027
2008-06-13,0.9491844416562109,0.8302378802594993,-0.06604938271604943,-0.1827199756351382
2008-06-16,0.9680050188205772,0.8307757732820191,-0.04753086419753094,-0.182190477724957
2008-06-17,0.9548306148055208,0.8323894523495788,-0.060493827160493785,-0.18060198399441307
2008-06-18,0.9335006273525722,0.8331962918833589,-0.08148148148148149,-0.179807737129141
2008-06-19,0.9579673776662484,0.8315826128157991,-0.05740740740740746,-0.18139623085968493
2008-06-20,0.9366373902132998,0.8330618186277289,-0.07839506172839517,-0.17994011160668633
2008-06-23,0.924090338770389,0.832254979093949,-0.09074074074074068,-0.1807343584719584
2008-06-23,,0.832254979093949,,-0.1807343584719584
2008-06-24,0.9284818067754078,0.8337341849058788,-0.0864197530864198,-0.1792782392189597
2008-06-25,0.9447929736511921,0.8344065511840286,-0.0703703703703703,-0.17861636683123316
2008-06-26,0.9027603513174405,0.8368270697853682,-0.11172839506172838,-0.17623362623541716
2008-06-27,0.8964868255959849,0.8372304895522583,-0.11790123456790136,-0.17583650280278107
2008-06-30,0.8877038895859474,0.8376339093191482,-0.12654320987654322,-0.1754393793701452
2008-07-01,0.8845671267252195,0.8374994360635183,-0.12962962962962976,-0.17557175384769041
2008-07-01,0.8845671267252195,0.8374994360635183,-0.12962962962962976,-0.17557175384769041
2008-07-02,0.8632371392722711,0.8374994360635183,-0.15061728395061724,-0.17557175384769041
2008-07-03,0.8387703889585947,0.838978641875448,-0.1746913580246915,-0.17411563459469181
2008-07-07,0.8437892095357591,0.839516534897968,-0.16975308641975317,-0.1735861366845105
2008-07-08,0.8488080301129235,0.8396510081535978,-0.16481481481481486,-0.1734537622069653
2008-07-09,0.8143036386449185,0.8409957407098977,-0.1987654320987654,-0.17213001743151202
2008-07-10,0.8262233375156839,0.8400544279204878,-0.187037037037037,-0.1730566387743293
2008-07-11,0.823086574654956,0.8383062755972981,-0.19012345679012355,-0.17477750698241856
2008-07-14,0.8130489335006275,0.8401889011761177,-0.19999999999999996,-0.1729242642967841
2008-07-15,0.8212045169385195,0.8413991604767874,-0.19197530864197532,-0.17173289399887615
2008-07-16,0.8475533249686323,0.8405923209430075,-0.16604938271604952,-0.17252714086414822
2008-07-17,0.8657465495608533,0.8393820616423378,-0.14814814814814814,-0.17371851116205606
2008-07-18,0.8619824341279799,0.8379028558304079,-0.1518518518518519,-0.17517463041505477
2008-07-21,0.8544542032622333,0.8383062755972979,-0.15925925925925943,-0.17477750698241878
2008-07-22,0.8281053952321205,0.837499436063518,-0.18518518518518523,-0.17557175384769075
2008-07-23,0.8356336260978671,0.837096016296628,-0.1777777777777778,-0.17596887728032673
2008-07-24,0.7961104140526976,0.8395165348979676,-0.21666666666666679,-0.17358613668451084
2008-07-25,0.8036386449184442,0.8384407488529279,-0.20925925925925937,-0.17464513250487346
2008-07-28,0.7904642409033877,0.8400544279204877,-0.2222222222222222,-0.17305663877432942
2008-07-29,0.8111668757841908,0.8393820616423379,-0.20185185185185184,-0.17371851116205594
2008-07-30,0.8174404015056461,0.8396510081535977,-0.19567901234567908,-0.1734537622069654
2008-07-31,0.814930991217064,0.8412646872211575,-0.19814814814814818,-0.17186526847642136
2008-08-01,0.8074027603513174,0.8412646872211575,-0.2055555555555556,-0.17186526847642136
2008-08-01,0.8074027603513174,0.8412646872211575,-0.2055555555555556,-0.17186526847642136
2008-08-04,0.8086574654956086,0.8411302569419595,-0.20432098765432105,-0.17199760064828518
2008-08-05,0.8287327478042661,0.8407269661043655,-0.1845679012345679,-0.17239459716387662
2008-08-06,0.8393977415307403,0.8408613963835634,-0.17407407407407405,-0.17226226499201291
2008-08-07,0.8475533249686323,0.8426089900131375,-0.16604938271604952,-0.17054194675778367
2008-08-08,0.8651191969887077,0.8419368386171475,-0.14876543209876547,-0.17120360761710252
2008-08-11,0.8833124215809285,0.8408613963835634,-0.1308641975308643,-0.17226226499201291
2008-08-12,0.8814303638644919,0.8423401294547415,-0.13271604938271608,-0.1708066111015113
2008-08-13,0.8858218318695107,0.8422056991755434,-0.1283950617283951,-0.1709389432733751
2008-08-14,0.8952321204516939,0.8424745597339395,-0.1191358024691358,-0.17067427892964748
2008-08-15,0.8989962358845671,0.8431467111299296,-0.11543209876543215,-0.17001261807032853
2008-08-18,0.8877038895859474,0.8438188625259196,-0.12654320987654322,-0.16935095721100957
2008-08-19,0.8707653701380177,0.8444910139219097,-0.14320987654320982,-0.1686892963516906
2008-08-20,0.8688833124215809,0.8455664561554938,-0.14506172839506182,-0.16763063897678043
2008-08-21,0.8638644918444166,0.8448943047595038,-0.15000000000000002,-0.16829229983609928
2008-08-22,0.8745294855708908,0.8432811414091276,-0.13950617283950628,-0.1698802858984647
2008-08-25,0.8607277289836889,0.8447598744803058,-0.15308641975308646,-0.16842463200796298
2008-08-26,0.8531994981179423,0.8444910139219097,-0.16049382716049387,-0.1686892963516906
2008-08-27,0.8619824341279799,0.8450287350387017,-0.1518518518518519,-0.16815996766423558
2008-08-28,0.870138017565872,0.8446254442011076,-0.14382716049382727,-0.1685569641798269
2008-08-29,0.8506900878293602,0.8450287350387018,-0.16296296296296298,-0.16815996766423547
2008-09-02,0.8375156838143036,0.8461041772722858,-0.17592592592592604,-0.16710131028932518
2008-09-02,0.8375156838143036,0.8461041772722858,-0.17592592592592604,-0.16710131028932518
2008-09-03,0.7992471769134254,0.8461041772722858,-0.21358024691358024,-0.16710131028932518
2008-09-04,0.7747804265997491,0.8466417275755083,-0.23765432098765438,-0.16657214974948376
2008-09-05,0.7848180677540778,0.8462385648480913,-0.22777777777777786,-0.16696902015436488
2008-09-08,0.7804265997490589,0.8458354021206744,-0.23209876543209884,-0.1673658905592461
2008-09-09,0.7496863237139272,0.8471792778787308,-0.26234567901234573,-0.1660429892096421
2008-09-10,0.7547051442910916,0.8474480530303421,-0.2574074074074074,-0.1657784089397213
2008-09-11,0.7547051442910916,0.8470448903029252,-0.2574074074074074,-0.16617527934460252
2008-09-12,0.7559598494353827,0.8471792778787307,-0.25617283950617287,-0.16604298920964222
2008-09-15,0.726474278544542,0.8532267187899844,-0.2851851851851852,-0.16008993313642428
2008-09-16,0.7340025094102886,0.8516140678803167,-0.2777777777777779,-0.1616774147559491
2008-09-17,0.7095357590966124,0.8557800827302915,-0.3018518518518518,-0.15757642057217658
2008-09-18,0.7452948557089085,0.8529579436383731,-0.2666666666666666,-0.1603545134063451
2008-09-19,0.7628607277289837,0.8482543784851758,-0.24938271604938278,-0.16498466812995904
2008-09-22,0.7283563362609786,0.8487919287883984,-0.28333333333333344,-0.1644555075901174
2008-09-23,0.7170639899623589,0.8494638666674266,-0.2944444444444445,-0.16379405691531534
